ids,breed
04477,English_springer_spaniel
04478,English_springer_spaniel
04479,English_springer_spaniel
04480,English_springer_spaniel
04481,English_springer_spaniel
04482,English_springer_spaniel
04483,English_springer_spaniel
04485,English_springer_spaniel
04487,English_springer_spaniel
04488,English_springer_spaniel
04489,English_springer_spaniel
04490,English_springer_spaniel
04492,English_springer_spaniel
04493,English_springer_spaniel
04494,English_springer_spaniel
04495,English_springer_spaniel
04497,English_springer_spaniel
04498,English_toy_spaniel
04500,English_toy_spaniel
04501,English_toy_spaniel
04502,English_toy_spaniel
04503,English_toy_spaniel
04504,English_toy_spaniel
04505,English_toy_spaniel
04506,English_toy_spaniel
04507,English_toy_spaniel
04510,English_toy_spaniel
04511,English_toy_spaniel
04512,English_toy_spaniel
04514,English_toy_spaniel
04516,English_toy_spaniel
04517,English_toy_spaniel
04519,English_toy_spaniel
04520,English_toy_spaniel
04521,English_toy_spaniel
04522,English_toy_spaniel
04523,English_toy_spaniel
04524,English_toy_spaniel
04525,English_toy_spaniel
04526,English_toy_spaniel
04527,English_toy_spaniel
04528,English_toy_spaniel
04529,English_toy_spaniel
04531,English_toy_spaniel
04533,English_toy_spaniel
04534,English_toy_spaniel
04535,English_toy_spaniel
04536,English_toy_spaniel
04537,English_toy_spaniel
04538,English_toy_spaniel
04539,English_toy_spaniel
04540,English_toy_spaniel
04543,English_toy_spaniel
04544,English_toy_spaniel
04545,English_toy_spaniel
04546,English_toy_spaniel
04547,Entlebucher_mountain_dog
04548,Entlebucher_mountain_dog
04549,Entlebucher_mountain_dog
04550,Entlebucher_mountain_dog
04551,Entlebucher_mountain_dog
04552,Entlebucher_mountain_dog
04553,Entlebucher_mountain_dog
04554,Entlebucher_mountain_dog
04555,Entlebucher_mountain_dog
04557,Entlebucher_mountain_dog
04558,Entlebucher_mountain_dog
04560,Entlebucher_mountain_dog
04563,Entlebucher_mountain_dog
04564,Entlebucher_mountain_dog
04565,Entlebucher_mountain_dog
04566,Entlebucher_mountain_dog
04567,Entlebucher_mountain_dog
04569,Entlebucher_mountain_dog
04570,Entlebucher_mountain_dog
04571,Entlebucher_mountain_dog
04572,Entlebucher_mountain_dog
04573,Entlebucher_mountain_dog
04575,Entlebucher_mountain_dog
04576,Entlebucher_mountain_dog
04577,Entlebucher_mountain_dog
04578,Entlebucher_mountain_dog
04579,Entlebucher_mountain_dog
04581,Entlebucher_mountain_dog
04582,Entlebucher_mountain_dog
04583,Entlebucher_mountain_dog
04584,Entlebucher_mountain_dog
04585,Entlebucher_mountain_dog
04586,Entlebucher_mountain_dog
04588,Entlebucher_mountain_dog
04589,Entlebucher_mountain_dog
04591,Entlebucher_mountain_dog
04592,Entlebucher_mountain_dog
04593,Entlebucher_mountain_dog
04594,Entlebucher_mountain_dog
04596,Entlebucher_mountain_dog
04598,Entlebucher_mountain_dog
04599,Entlebucher_mountain_dog
04600,Field_spaniel
04601,Field_spaniel
04603,Field_spaniel
04604,Field_spaniel
04605,Field_spaniel
04606,Field_spaniel
04607,Field_spaniel
04609,Field_spaniel
04612,Field_spaniel
04613,Field_spaniel
04615,Field_spaniel
04617,Field_spaniel
04618,Field_spaniel
04620,Field_spaniel
04621,Field_spaniel
04623,Field_spaniel
04624,Field_spaniel
04625,Field_spaniel
04626,Field_spaniel
04627,Field_spaniel
04628,Field_spaniel
04629,Field_spaniel
04630,Field_spaniel
04631,Field_spaniel
04632,Field_spaniel
04633,Field_spaniel
04634,Field_spaniel
04635,Field_spaniel
04636,Field_spaniel
04637,Field_spaniel
04638,Field_spaniel
04639,Field_spaniel
04640,Field_spaniel
04641,Finnish_spitz
04642,Finnish_spitz
04643,Finnish_spitz
04644,Finnish_spitz
04645,Finnish_spitz
04646,Finnish_spitz
04647,Finnish_spitz
04649,Finnish_spitz
04653,Finnish_spitz
04654,Finnish_spitz
04655,Finnish_spitz
04656,Finnish_spitz
04657,Finnish_spitz
04658,Finnish_spitz
04659,Finnish_spitz
04660,Finnish_spitz
04662,Finnish_spitz
04663,Finnish_spitz
04664,Finnish_spitz
04665,Finnish_spitz
04667,Finnish_spitz
04668,Finnish_spitz
04669,Finnish_spitz
04670,Finnish_spitz
04671,Finnish_spitz
04672,Finnish_spitz
04673,Finnish_spitz
04674,Finnish_spitz
04675,Finnish_spitz
04677,Finnish_spitz
04678,Finnish_spitz
04679,Finnish_spitz
04681,Finnish_spitz
04682,Finnish_spitz
04684,Flat-coated_retriever
04687,Flat-coated_retriever
04688,Flat-coated_retriever
04689,Flat-coated_retriever
04690,Flat-coated_retriever
04691,Flat-coated_retriever
04692,Flat-coated_retriever
04693,Flat-coated_retriever
04695,Flat-coated_retriever
04696,Flat-coated_retriever
04697,Flat-coated_retriever
04698,Flat-coated_retriever
04700,Flat-coated_retriever
04701,Flat-coated_retriever
04702,Flat-coated_retriever
04706,Flat-coated_retriever
04707,Flat-coated_retriever
04708,Flat-coated_retriever
04709,Flat-coated_retriever
04710,Flat-coated_retriever
04712,Flat-coated_retriever
04713,Flat-coated_retriever
04714,Flat-coated_retriever
04715,Flat-coated_retriever
04716,Flat-coated_retriever
04717,Flat-coated_retriever
04719,Flat-coated_retriever
04720,Flat-coated_retriever
04721,Flat-coated_retriever
04722,Flat-coated_retriever
04723,Flat-coated_retriever
04724,Flat-coated_retriever
04726,Flat-coated_retriever
04727,Flat-coated_retriever
04728,Flat-coated_retriever
04729,Flat-coated_retriever
04730,Flat-coated_retriever
04731,Flat-coated_retriever
04732,Flat-coated_retriever
04733,Flat-coated_retriever
04734,Flat-coated_retriever
04735,Flat-coated_retriever
04736,Flat-coated_retriever
04737,Flat-coated_retriever
04738,Flat-coated_retriever
04739,Flat-coated_retriever
04740,Flat-coated_retriever
04741,Flat-coated_retriever
04743,Flat-coated_retriever
04744,Flat-coated_retriever
04746,Flat-coated_retriever
04747,Flat-coated_retriever
04748,Flat-coated_retriever
04749,Flat-coated_retriever
04751,Flat-coated_retriever
04752,Flat-coated_retriever
04753,Flat-coated_retriever
04755,Flat-coated_retriever
04756,Flat-coated_retriever
04757,Flat-coated_retriever
04759,Flat-coated_retriever
04760,Flat-coated_retriever
04761,Flat-coated_retriever
04762,French_bulldog
04763,French_bulldog
04765,French_bulldog
04766,French_bulldog
04767,French_bulldog
04768,French_bulldog
04769,French_bulldog
04772,French_bulldog
04773,French_bulldog
04774,French_bulldog
04776,French_bulldog
04777,French_bulldog
04778,French_bulldog
04779,French_bulldog
04780,French_bulldog
04781,French_bulldog
04782,French_bulldog
04783,French_bulldog
04785,French_bulldog
04786,French_bulldog
04787,French_bulldog
04788,French_bulldog
04789,French_bulldog
04790,French_bulldog
04791,French_bulldog
04793,French_bulldog
04794,French_bulldog
04795,French_bulldog
04796,French_bulldog
04797,French_bulldog
04798,French_bulldog
04799,French_bulldog
04800,French_bulldog
04801,French_bulldog
04802,French_bulldog
04803,French_bulldog
04805,French_bulldog
04808,French_bulldog
04809,French_bulldog
04810,French_bulldog
04811,French_bulldog
04812,French_bulldog
04814,French_bulldog
04815,French_bulldog
04817,French_bulldog
04818,French_bulldog
04819,French_bulldog
04820,French_bulldog
04821,French_bulldog
04823,French_bulldog
04825,French_bulldog
04826,German_pinscher
04827,German_pinscher
04828,German_pinscher
04829,German_pinscher
04831,German_pinscher
04832,German_pinscher
04833,German_pinscher
04834,German_pinscher
04835,German_pinscher
04836,German_pinscher
04837,German_pinscher
04839,German_pinscher
04840,German_pinscher
04841,German_pinscher
04842,German_pinscher
04844,German_pinscher
04846,German_pinscher
04847,German_pinscher
04848,German_pinscher
04850,German_pinscher
04851,German_pinscher
04852,German_pinscher
04853,German_pinscher
04855,German_pinscher
04856,German_pinscher
04857,German_pinscher
04858,German_pinscher
04859,German_pinscher
04860,German_pinscher
04864,German_pinscher
04865,German_pinscher
04866,German_pinscher
04867,German_pinscher
04868,German_pinscher
04869,German_pinscher
04870,German_pinscher
04872,German_pinscher
04873,German_pinscher
04874,German_pinscher
04877,German_pinscher
04878,German_pinscher
04879,German_pinscher
04880,German_pinscher
04881,German_pinscher
04882,German_pinscher
04883,German_pinscher
04884,German_pinscher
04885,German_shepherd_dog
04887,German_shepherd_dog
04888,German_shepherd_dog
04889,German_shepherd_dog
04890,German_shepherd_dog
04891,German_shepherd_dog
04892,German_shepherd_dog
04893,German_shepherd_dog
04894,German_shepherd_dog
04895,German_shepherd_dog
04896,German_shepherd_dog
04898,German_shepherd_dog
04899,German_shepherd_dog
04901,German_shepherd_dog
04902,German_shepherd_dog
04903,German_shepherd_dog
04904,German_shepherd_dog
04905,German_shepherd_dog
04906,German_shepherd_dog
04907,German_shepherd_dog
04908,German_shepherd_dog
04909,German_shepherd_dog
04911,German_shepherd_dog
04913,German_shepherd_dog
04914,German_shepherd_dog
04916,German_shepherd_dog
04917,German_shepherd_dog
04919,German_shepherd_dog
04920,German_shepherd_dog
04922,German_shepherd_dog
04923,German_shepherd_dog
04924,German_shepherd_dog
04925,German_shepherd_dog
04926,German_shepherd_dog
04927,German_shepherd_dog
04928,German_shepherd_dog
04929,German_shepherd_dog
04930,German_shepherd_dog
04932,German_shepherd_dog
04933,German_shepherd_dog
04935,German_shepherd_dog
04937,German_shepherd_dog
04939,German_shepherd_dog
04940,German_shepherd_dog
04941,German_shepherd_dog
04942,German_shepherd_dog
04943,German_shepherd_dog
04944,German_shepherd_dog
04945,German_shepherd_dog
04946,German_shepherd_dog
04948,German_shepherd_dog
04949,German_shepherd_dog
04950,German_shepherd_dog
04951,German_shepherd_dog
04952,German_shepherd_dog
04953,German_shepherd_dog
04954,German_shepherd_dog
04956,German_shepherd_dog
04957,German_shepherd_dog
04958,German_shepherd_dog
04959,German_shepherd_dog
04962,German_shepherd_dog
04963,German_shorthaired_pointer
04964,German_shorthaired_pointer
04968,German_shorthaired_pointer
04969,German_shorthaired_pointer
04972,German_shorthaired_pointer
04973,German_shorthaired_pointer
04975,German_shorthaired_pointer
04976,German_shorthaired_pointer
04977,German_shorthaired_pointer
04978,German_shorthaired_pointer
04979,German_shorthaired_pointer
04982,German_shorthaired_pointer
04983,German_shorthaired_pointer
04984,German_shorthaired_pointer
04987,German_shorthaired_pointer
04988,German_shorthaired_pointer
04989,German_shorthaired_pointer
04990,German_shorthaired_pointer
04991,German_shorthaired_pointer
04992,German_shorthaired_pointer
04993,German_shorthaired_pointer
04994,German_shorthaired_pointer
04995,German_shorthaired_pointer
04996,German_shorthaired_pointer
04997,German_shorthaired_pointer
04999,German_shorthaired_pointer
05000,German_shorthaired_pointer
05001,German_shorthaired_pointer
05002,German_shorthaired_pointer
05003,German_shorthaired_pointer
05004,German_shorthaired_pointer
05005,German_shorthaired_pointer
05006,German_shorthaired_pointer
05008,German_shorthaired_pointer
05009,German_shorthaired_pointer
05010,German_shorthaired_pointer
05011,German_shorthaired_pointer
05012,German_shorthaired_pointer
05013,German_shorthaired_pointer
05014,German_shorthaired_pointer
05015,German_shorthaired_pointer
05016,German_shorthaired_pointer
05017,German_shorthaired_pointer
05018,German_shorthaired_pointer
05019,German_shorthaired_pointer
05020,German_shorthaired_pointer
05021,German_shorthaired_pointer
05022,German_shorthaired_pointer
05023,German_wirehaired_pointer
05024,German_wirehaired_pointer
05025,German_wirehaired_pointer
05026,German_wirehaired_pointer
05028,German_wirehaired_pointer
05029,German_wirehaired_pointer
05030,German_wirehaired_pointer
05032,German_wirehaired_pointer
05033,German_wirehaired_pointer
05034,German_wirehaired_pointer
05035,German_wirehaired_pointer
05036,German_wirehaired_pointer
05037,German_wirehaired_pointer
05038,German_wirehaired_pointer
05039,German_wirehaired_pointer
05042,German_wirehaired_pointer
05044,German_wirehaired_pointer
05045,German_wirehaired_pointer
05046,German_wirehaired_pointer
05047,German_wirehaired_pointer
05048,German_wirehaired_pointer
05049,German_wirehaired_pointer
05050,German_wirehaired_pointer
05051,German_wirehaired_pointer
05052,German_wirehaired_pointer
05053,German_wirehaired_pointer
05055,German_wirehaired_pointer
05056,German_wirehaired_pointer
05057,German_wirehaired_pointer
05058,German_wirehaired_pointer
05059,German_wirehaired_pointer
05061,German_wirehaired_pointer
05063,German_wirehaired_pointer
05065,German_wirehaired_pointer
05066,German_wirehaired_pointer
05067,German_wirehaired_pointer
05068,German_wirehaired_pointer
05069,German_wirehaired_pointer
05071,German_wirehaired_pointer
05072,German_wirehaired_pointer
05073,German_wirehaired_pointer
05074,German_wirehaired_pointer
05076,Giant_schnauzer
05077,Giant_schnauzer
05078,Giant_schnauzer
05079,Giant_schnauzer
05080,Giant_schnauzer
05081,Giant_schnauzer
05082,Giant_schnauzer
05083,Giant_schnauzer
05084,Giant_schnauzer
05085,Giant_schnauzer
05086,Giant_schnauzer
05087,Giant_schnauzer
05088,Giant_schnauzer
05090,Giant_schnauzer
05091,Giant_schnauzer
05092,Giant_schnauzer
05093,Giant_schnauzer
05094,Giant_schnauzer
05095,Giant_schnauzer
05096,Giant_schnauzer
05097,Giant_schnauzer
05098,Giant_schnauzer
05100,Giant_schnauzer
05101,Giant_schnauzer
05103,Giant_schnauzer
05105,Giant_schnauzer
05106,Giant_schnauzer
05108,Giant_schnauzer
05109,Giant_schnauzer
05111,Giant_schnauzer
05112,Giant_schnauzer
05113,Giant_schnauzer
05114,Giant_schnauzer
05115,Giant_schnauzer
05116,Giant_schnauzer
05117,Giant_schnauzer
05118,Giant_schnauzer
05119,Giant_schnauzer
05121,Giant_schnauzer
05124,Giant_schnauzer
05125,Giant_schnauzer
05126,Glen_of_imaal_terrier
05127,Glen_of_imaal_terrier
05128,Glen_of_imaal_terrier
05130,Glen_of_imaal_terrier
05131,Glen_of_imaal_terrier
05133,Glen_of_imaal_terrier
05134,Glen_of_imaal_terrier
05136,Glen_of_imaal_terrier
05137,Glen_of_imaal_terrier
05138,Glen_of_imaal_terrier
05139,Glen_of_imaal_terrier
05140,Glen_of_imaal_terrier
05141,Glen_of_imaal_terrier
05142,Glen_of_imaal_terrier
05144,Glen_of_imaal_terrier
05145,Glen_of_imaal_terrier
05146,Glen_of_imaal_terrier
05147,Glen_of_imaal_terrier
05150,Glen_of_imaal_terrier
05151,Glen_of_imaal_terrier
05154,Glen_of_imaal_terrier
05155,Glen_of_imaal_terrier
05157,Glen_of_imaal_terrier
05158,Glen_of_imaal_terrier
05159,Glen_of_imaal_terrier
05160,Glen_of_imaal_terrier
05162,Glen_of_imaal_terrier
05163,Glen_of_imaal_terrier
05165,Glen_of_imaal_terrier
05166,Glen_of_imaal_terrier
05167,Glen_of_imaal_terrier
05168,Glen_of_imaal_terrier
05169,Glen_of_imaal_terrier
05170,Glen_of_imaal_terrier
05171,Glen_of_imaal_terrier
05172,Glen_of_imaal_terrier
05173,Glen_of_imaal_terrier
05174,Glen_of_imaal_terrier
05175,Glen_of_imaal_terrier
05176,Glen_of_imaal_terrier
05177,Glen_of_imaal_terrier
05178,Glen_of_imaal_terrier
05179,Glen_of_imaal_terrier
05180,Glen_of_imaal_terrier
05181,Golden_retriever
05182,Golden_retriever
05183,Golden_retriever
05184,Golden_retriever
05185,Golden_retriever
05186,Golden_retriever
05187,Golden_retriever
05189,Golden_retriever
05190,Golden_retriever
05191,Golden_retriever
05192,Golden_retriever
05193,Golden_retriever
05195,Golden_retriever
05197,Golden_retriever
05198,Golden_retriever
05199,Golden_retriever
05200,Golden_retriever
05201,Golden_retriever
05202,Golden_retriever
05203,Golden_retriever
05204,Golden_retriever
05205,Golden_retriever
05206,Golden_retriever
05207,Golden_retriever
05208,Golden_retriever
05209,Golden_retriever
05210,Golden_retriever
05211,Golden_retriever
05212,Golden_retriever
05213,Golden_retriever
05215,Golden_retriever
05216,Golden_retriever
05217,Golden_retriever
05218,Golden_retriever
05219,Golden_retriever
05222,Golden_retriever
05223,Golden_retriever
05224,Golden_retriever
05225,Golden_retriever
05226,Golden_retriever
05227,Golden_retriever
05229,Golden_retriever
05230,Golden_retriever
05231,Golden_retriever
05232,Golden_retriever
05233,Golden_retriever
05235,Golden_retriever
05236,Golden_retriever
05237,Golden_retriever
05238,Golden_retriever
05239,Golden_retriever
05242,Golden_retriever
05243,Golden_retriever
05244,Golden_retriever
05246,Golden_retriever
05247,Golden_retriever
05249,Golden_retriever
05252,Golden_retriever
05253,Golden_retriever
05254,Golden_retriever
05255,Golden_retriever
05257,Golden_retriever
05259,Golden_retriever
05260,Golden_retriever
05261,Gordon_setter
05262,Gordon_setter
05263,Gordon_setter
05264,Gordon_setter
05266,Gordon_setter
05267,Gordon_setter
05268,Gordon_setter
05269,Gordon_setter
05270,Gordon_setter
05272,Gordon_setter
05273,Gordon_setter
05275,Gordon_setter
05276,Gordon_setter
05277,Gordon_setter
05278,Gordon_setter
05279,Gordon_setter
05283,Gordon_setter
05285,Gordon_setter
05286,Gordon_setter
05287,Gordon_setter
05288,Gordon_setter
05289,Gordon_setter
05290,Gordon_setter
05291,Gordon_setter
05292,Gordon_setter
05293,Gordon_setter
05294,Gordon_setter
05295,Gordon_setter
05296,Gordon_setter
05297,Gordon_setter
05298,Gordon_setter
05299,Gordon_setter
05300,Gordon_setter
05301,Gordon_setter
05303,Gordon_setter
05305,Gordon_setter
05306,Gordon_setter
05307,Gordon_setter
05308,Gordon_setter
05309,Gordon_setter
05311,Gordon_setter
05313,Gordon_setter
05314,Gordon_setter
05315,Great_dane
05316,Great_dane
05317,Great_dane
05318,Great_dane
05319,Great_dane
05320,Great_dane
05321,Great_dane
05324,Great_dane
05325,Great_dane
05327,Great_dane
05330,Great_dane
05331,Great_dane
05332,Great_dane
05333,Great_dane
05334,Great_dane
05335,Great_dane
05336,Great_dane
05337,Great_dane
05338,Great_dane
05339,Great_dane
05340,Great_dane
05341,Great_dane
05342,Great_dane
05343,Great_dane
05344,Great_dane
05345,Great_dane
05347,Great_dane
05349,Great_dane
05350,Great_dane
05351,Great_dane
05352,Great_dane
05353,Great_dane
05354,Great_dane
05356,Great_dane
05357,Great_dane
05358,Great_dane
05359,Great_dane
05360,Great_dane
05361,Great_dane
05364,Great_dane
05366,Great_pyrenees
05369,Great_pyrenees
05370,Great_pyrenees
05371,Great_pyrenees
05372,Great_pyrenees
05373,Great_pyrenees
05374,Great_pyrenees
05375,Great_pyrenees
05376,Great_pyrenees
05377,Great_pyrenees
05378,Great_pyrenees
05380,Great_pyrenees
05381,Great_pyrenees
05382,Great_pyrenees
05383,Great_pyrenees
05384,Great_pyrenees
05385,Great_pyrenees
05386,Great_pyrenees
05387,Great_pyrenees
05388,Great_pyrenees
05389,Great_pyrenees
05390,Great_pyrenees
05391,Great_pyrenees
05392,Great_pyrenees
05393,Great_pyrenees
05394,Great_pyrenees
05396,Great_pyrenees
05397,Great_pyrenees
05398,Great_pyrenees
05399,Great_pyrenees
05400,Great_pyrenees
05401,Great_pyrenees
05402,Great_pyrenees
05404,Great_pyrenees
05405,Great_pyrenees
05407,Great_pyrenees
05408,Great_pyrenees
05409,Great_pyrenees
05411,Great_pyrenees
05412,Great_pyrenees
05414,Great_pyrenees
05416,Great_pyrenees
05417,Great_pyrenees
05418,Great_pyrenees
05419,Great_pyrenees
05420,Great_pyrenees
05421,Great_pyrenees
05426,Great_pyrenees
05427,Great_pyrenees
05428,Great_pyrenees
05429,Great_pyrenees
05430,Great_pyrenees
05432,Great_pyrenees
05433,Great_pyrenees
05434,Great_pyrenees
05435,Great_pyrenees
05436,Great_pyrenees
05437,Great_pyrenees
05438,Great_pyrenees
05439,Greater_swiss_mountain_dog
05440,Greater_swiss_mountain_dog
05441,Greater_swiss_mountain_dog
05442,Greater_swiss_mountain_dog
05443,Greater_swiss_mountain_dog
05444,Greater_swiss_mountain_dog
05445,Greater_swiss_mountain_dog
05446,Greater_swiss_mountain_dog
05447,Greater_swiss_mountain_dog
05448,Greater_swiss_mountain_dog
05449,Greater_swiss_mountain_dog
05450,Greater_swiss_mountain_dog
05452,Greater_swiss_mountain_dog
05453,Greater_swiss_mountain_dog
05455,Greater_swiss_mountain_dog
05456,Greater_swiss_mountain_dog
05457,Greater_swiss_mountain_dog
05458,Greater_swiss_mountain_dog
05461,Greater_swiss_mountain_dog
05462,Greater_swiss_mountain_dog
05463,Greater_swiss_mountain_dog
05466,Greater_swiss_mountain_dog
05467,Greater_swiss_mountain_dog
05468,Greater_swiss_mountain_dog
05470,Greater_swiss_mountain_dog
05471,Greater_swiss_mountain_dog
05472,Greater_swiss_mountain_dog
05474,Greater_swiss_mountain_dog
05475,Greater_swiss_mountain_dog
05476,Greater_swiss_mountain_dog
05477,Greater_swiss_mountain_dog
05479,Greater_swiss_mountain_dog
05480,Greater_swiss_mountain_dog
05481,Greater_swiss_mountain_dog
05482,Greater_swiss_mountain_dog
05483,Greater_swiss_mountain_dog
05484,Greater_swiss_mountain_dog
05485,Greater_swiss_mountain_dog
05487,Greater_swiss_mountain_dog
05488,Greater_swiss_mountain_dog
05490,Greater_swiss_mountain_dog
05491,Greater_swiss_mountain_dog
05492,Greater_swiss_mountain_dog
05493,Greater_swiss_mountain_dog
05494,Greater_swiss_mountain_dog
05495,Greater_swiss_mountain_dog
05496,Greyhound
05498,Greyhound
05499,Greyhound
05500,Greyhound
05501,Greyhound
05502,Greyhound
05503,Greyhound
05504,Greyhound
05505,Greyhound
05506,Greyhound
05507,Greyhound
05508,Greyhound
05509,Greyhound
05510,Greyhound
05511,Greyhound
05512,Greyhound
05513,Greyhound
05514,Greyhound
05515,Greyhound
05516,Greyhound
05517,Greyhound
05518,Greyhound
05519,Greyhound
05520,Greyhound
05522,Greyhound
05524,Greyhound
05525,Greyhound
05527,Greyhound
05529,Greyhound
05532,Greyhound
05533,Greyhound
05534,Greyhound
05535,Greyhound
05536,Greyhound
05537,Greyhound
05538,Greyhound
05540,Greyhound
05541,Greyhound
05543,Greyhound
05544,Greyhound
05545,Greyhound
05546,Greyhound
05547,Greyhound
05548,Greyhound
05549,Greyhound
05550,Greyhound
05553,Greyhound
05554,Greyhound
05555,Greyhound
05556,Greyhound
05557,Greyhound
05558,Greyhound
05559,Greyhound
05561,Greyhound
05562,Greyhound
05564,Greyhound
05567,Havanese
05568,Havanese
05572,Havanese
05575,Havanese
05577,Havanese
05578,Havanese
05579,Havanese
05580,Havanese
05581,Havanese
05582,Havanese
05583,Havanese
05584,Havanese
05586,Havanese
05587,Havanese
05588,Havanese
05589,Havanese
05590,Havanese
05591,Havanese
05593,Havanese
05594,Havanese
05595,Havanese
05596,Havanese
05597,Havanese
05598,Havanese
05599,Havanese
05600,Havanese
05601,Havanese
05602,Havanese
05603,Havanese
05604,Havanese
05605,Havanese
05606,Havanese
05607,Havanese
05608,Havanese
05609,Havanese
05610,Havanese
05611,Havanese
05612,Havanese
05613,Havanese
05615,Havanese
05616,Havanese
05617,Havanese
05618,Havanese
05619,Havanese
05620,Havanese
05621,Havanese
05622,Havanese
05623,Havanese
05624,Havanese
05627,Havanese
05628,Havanese
05629,Havanese
05630,Havanese
05632,Havanese
05633,Havanese
05634,Havanese
05635,Havanese
05636,Havanese
05638,Havanese
05639,Havanese
05640,Havanese
05643,Ibizan_hound
05644,Ibizan_hound
05645,Ibizan_hound
05646,Ibizan_hound
05648,Ibizan_hound
05649,Ibizan_hound
05650,Ibizan_hound
05651,Ibizan_hound
05652,Ibizan_hound
05654,Ibizan_hound
05655,Ibizan_hound
05656,Ibizan_hound
05657,Ibizan_hound
05658,Ibizan_hound
05660,Ibizan_hound
05661,Ibizan_hound
05662,Ibizan_hound
05663,Ibizan_hound
05664,Ibizan_hound
05665,Ibizan_hound
05666,Ibizan_hound
05667,Ibizan_hound
05668,Ibizan_hound
05669,Ibizan_hound
05670,Ibizan_hound
05671,Ibizan_hound
05672,Ibizan_hound
05674,Ibizan_hound
05677,Ibizan_hound
05678,Ibizan_hound
05680,Ibizan_hound
05681,Ibizan_hound
05683,Ibizan_hound
05684,Ibizan_hound
05685,Ibizan_hound
05686,Ibizan_hound
05687,Ibizan_hound
05689,Ibizan_hound
05690,Ibizan_hound
05691,Ibizan_hound
05692,Ibizan_hound
05694,Ibizan_hound
05695,Ibizan_hound
05696,Ibizan_hound
05698,Ibizan_hound
05699,Ibizan_hound
05700,Icelandic_sheepdog
05702,Icelandic_sheepdog
05703,Icelandic_sheepdog
05704,Icelandic_sheepdog
05705,Icelandic_sheepdog
05706,Icelandic_sheepdog
05707,Icelandic_sheepdog
05708,Icelandic_sheepdog
05709,Icelandic_sheepdog
05710,Icelandic_sheepdog
05711,Icelandic_sheepdog
05712,Icelandic_sheepdog
05714,Icelandic_sheepdog
05715,Icelandic_sheepdog
05716,Icelandic_sheepdog
05717,Icelandic_sheepdog
05718,Icelandic_sheepdog
05720,Icelandic_sheepdog
05721,Icelandic_sheepdog
05722,Icelandic_sheepdog
05723,Icelandic_sheepdog
05724,Icelandic_sheepdog
05725,Icelandic_sheepdog
05726,Icelandic_sheepdog
05727,Icelandic_sheepdog
05728,Icelandic_sheepdog
05729,Icelandic_sheepdog
05730,Icelandic_sheepdog
05731,Icelandic_sheepdog
05732,Icelandic_sheepdog
05734,Icelandic_sheepdog
05735,Icelandic_sheepdog
05736,Icelandic_sheepdog
05737,Icelandic_sheepdog
05739,Icelandic_sheepdog
05741,Icelandic_sheepdog
05743,Icelandic_sheepdog
05744,Icelandic_sheepdog
05745,Icelandic_sheepdog
05747,Icelandic_sheepdog
05748,Icelandic_sheepdog
05750,Icelandic_sheepdog
05751,Icelandic_sheepdog
05752,Icelandic_sheepdog
05754,Icelandic_sheepdog
05755,Icelandic_sheepdog
05756,Icelandic_sheepdog
05758,Icelandic_sheepdog
05760,Icelandic_sheepdog
05761,Icelandic_sheepdog
05762,Irish_red_and_white_setter
05763,Irish_red_and_white_setter
05764,Irish_red_and_white_setter
05765,Irish_red_and_white_setter
05767,Irish_red_and_white_setter
05768,Irish_red_and_white_setter
05769,Irish_red_and_white_setter
05771,Irish_red_and_white_setter
05774,Irish_red_and_white_setter
05776,Irish_red_and_white_setter
05777,Irish_red_and_white_setter
05779,Irish_red_and_white_setter
05780,Irish_red_and_white_setter
05781,Irish_red_and_white_setter
05782,Irish_red_and_white_setter
05783,Irish_red_and_white_setter
05784,Irish_red_and_white_setter
05785,Irish_red_and_white_setter
05786,Irish_red_and_white_setter
05787,Irish_red_and_white_setter
05788,Irish_red_and_white_setter
05790,Irish_red_and_white_setter
05791,Irish_red_and_white_setter
05792,Irish_red_and_white_setter
05793,Irish_red_and_white_setter
05794,Irish_red_and_white_setter
05795,Irish_red_and_white_setter
05797,Irish_red_and_white_setter
05798,Irish_red_and_white_setter
05799,Irish_red_and_white_setter
05801,Irish_red_and_white_setter
05802,Irish_red_and_white_setter
05803,Irish_red_and_white_setter
05804,Irish_red_and_white_setter
05805,Irish_red_and_white_setter
05806,Irish_red_and_white_setter
05807,Irish_red_and_white_setter
05808,Irish_setter
05809,Irish_setter
05810,Irish_setter
05811,Irish_setter
05813,Irish_setter
05814,Irish_setter
05815,Irish_setter
05817,Irish_setter
05820,Irish_setter
05821,Irish_setter
05822,Irish_setter
05823,Irish_setter
05824,Irish_setter
05825,Irish_setter
05828,Irish_setter
05829,Irish_setter
05830,Irish_setter
05831,Irish_setter
05832,Irish_setter
05834,Irish_setter
05835,Irish_setter
05836,Irish_setter
05837,Irish_setter
05838,Irish_setter
05839,Irish_setter
05840,Irish_setter
05841,Irish_setter
05842,Irish_setter
05843,Irish_setter
05844,Irish_setter
05845,Irish_setter
05847,Irish_setter
05848,Irish_setter
05849,Irish_setter
05850,Irish_setter
05852,Irish_setter
05853,Irish_setter
05854,Irish_setter
05856,Irish_setter
05857,Irish_setter
05858,Irish_setter
05859,Irish_setter
05861,Irish_setter
05862,Irish_setter
05863,Irish_setter
05865,Irish_setter
05866,Irish_setter
05867,Irish_setter
05868,Irish_setter
05869,Irish_setter
05870,Irish_setter
05871,Irish_setter
